_id,number,country,date,narrative,town,location,deaths,deaths_min,deaths_max,civilians,injuries,children,tweet_id,bureau_id,bij_summary_short,bij_link,target,lat,lon,names/0
55c79e721cbee48856a308c4,63,Pakistan,2009-04-01T00:00:00.000Z,"A pilotless US drone fired a missile in northwest Pakistan on Wednesday, killing 12 people.",Khadezai,Orakzai Agency,12-14,12,14,5-9,16,3,278547531351351296,Ob10,"Women and children among 12-14 killed in strike on house in Khadezai, Orakzai Agency.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,Hakimullah Mehsud,33.66992557,70.91108322,
55c79e721cbee48856a308c5,64,Pakistan,2009-04-04T00:00:00.000Z,"A suspected US drone killed 13 people in Datta Khel, including up to 4 children and 3 women.",Datta Khel,North Waziristan,13,13,13,7-13,1,4,278547575194386432,Ob11,"At least 7 civilians, and possibly all, of 13 killed in strike on house. Datta Khel, Miramshah, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,Tariq Khan,33.151242,70.434707,
55c79e721cbee48856a308c6,65,Pakistan,2009-04-08T00:00:00.000Z,A suspected US pilotless plane killed 4 people in an attack on a vehicle in South Waziristan.,Ganki Khel,South Waziristan,4,4,4,,5,,278547608111312896,Ob12,"Four alleged militants killed and up to five civilians injured in strike on car and shops, Gangi Khel, Wana, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,Maulvi Nazir,32.1723754,69.33147601,
55c79e721cbee48856a308c7,66,Pakistan,2009-04-19T00:00:00.000Z,"2 missiles hit a house in Gangi Khel, killing at least 3 people.",Ganki Khel,South Waziristan,0-8,0,8,8,5,At least 2,278547641837703168,Ob13,"Up to eight civilians including as many as two children killed in Gangi Khel, Wana, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,32.1723754,69.33147601,
55c79e721cbee48856a308c8,67,Pakistan,2009-04-29T00:00:00.000Z,A missile strike by a suspected US drone on Wednesday killed at least 6 people.,Kaniguram,South Waziristan,6-10,6,10,0-4,4,,278547679640965121,Ob14,"Named al Qaeda leader and 5-9 others, possibly including civilians, killed in Kaniguram, Wana, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,Abu Sulayman al-Jazairi,32.51699955,69.78326797,
55c79e721cbee48856a308c9,68,Pakistan,2009-05-09T00:00:00.000Z,"Multiple missile strikes, including an attack on an ex-school and a car, killed up to 25 people.",Tabbi Langhar Khel,South Waziristan,9-25,9,25,Unknown,7,,278547712885018624,Ob15,"9-25 killed, possibly four civilians, in strike in Tabbi Langhar Khel, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,Baitullah Mehsud,32.47776364,70.01981735,
55c79e721cbee48856a308ca,69,Pakistan,2009-05-12T00:00:00.000Z,A suspected US drone attack on a village killed 9 people and wounded 4 others Tuesday morning.,Sara Khwara,South Waziristan,8-9,8,9,,4,,278547742568087552,Ob16,"At least eight alleged militants killed in attack on compound in Sara Khwara, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,Baitullah Mehsud,32.29787083,69.34604645,
55c79e721cbee48856a308cb,70,Pakistan,2009-05-16T00:00:00.000Z,"In the first confirmed deliberate CIA attack on rescuers, up to 40 people were killed.",Khesoor,North Waziristan,25-40,25,40,9,,,278547777770881024,Ob17,"At least 25 people, including nine civilians, killed in a strike on house and rescuers in Kaisore, Miranshah, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,33.00348103,70.2725029,
55c79e721cbee48856a308cc,71,Pakistan,2009-06-14T00:00:00.000Z,A US drone killed 5 people in South Waziristan on Sunday.,Marda Algad,South Waziristan,3-5,3,5,,,,278547807873413120,Ob18,3-5 alleged militants killed in strike on truck in Ladha South Waziristan.,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,Baitullah Mehsud,32.51569678,69.88162994,
55c79e721cbee48856a308cd,72,Pakistan,2009-06-18T00:00:00.000Z,"2 drone missiles killed 1 person. When rescuers rushed to the scene, 2 more struck, killing 8.",Wana,South Waziristan,12-14,12,14,4,10,,278547839947243520,Ob19,"12-14 killed, including 10 civilian rescuers, in double strike in Shah Alam, Wana, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,Maulvi Nazir; Malang Wazir,32.30512565,69.57624435,
55c79e721cbee48856a308ce,73,Pakistan,2009-06-18T00:00:00.000Z,Another strike reported by local security sources. Impact largely unknown.,Raghzai,South Waziristan,Unknown,0,0,,,,278547875120689152,Ob19c,"Strike with unknown casualty figures in Raghzai area, near Wana, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,Malang Wazir,32.3273218,69.56783295,
55c79e721cbee48856a308cf,74,Pakistan,2009-06-23T00:00:00.000Z,"A US drone fired 3 missiles, killing at least 2 people and injuring several others.",Makeen,South Waziristan,6,6,6,,7,,278547907085484036,Ob20,"Named TTP commander among six killed in a strike on Makeen, South Waziristan",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,Niaz Wali,32.62780989,69.84283447,
55c79e721cbee48856a308d0,75,Pakistan,2009-06-23T00:00:00.000Z,Up to 80 more people were killed when several US drones targeted a funeral.,"Lattaka/Najmarai, Makeen",South Waziristan,67-83,67,83,18-45,27,10,278547939478097920,Ob21,"67-83 killed (including 18-45 civilians) in a strike on a funeral in Makeen, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,33.0020414,70.06084442,
55c79e721cbee48856a308d1,76,Pakistan,2009-07-03T00:00:00.000Z,A US drone killed up to 5 people in Mantoi.,Mantoi,South Waziristan,0-5,0,5,0-5,,,278547980246736896,Ob22,"An attack on a closed madrassa 'occasionally used by the TTP' killed either three, five or no people. Mantoi, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,32.5922382,69.61521149,
55c79e721cbee48856a308d2,77,Pakistan,2009-07-03T00:00:00.000Z,Another US drone attack killed at least 7 people in Kokat Khel.,Zamarai Nairai,South Waziristan,13-17,13,17,,35,,278548012698066944,Ob23,"13-17 alleged militants killed and 27-35 injured in strike on compound in Kokat Khel, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,32.28742287,69.99217987,
55c79e721cbee48856a308d3,78,Pakistan,2009-07-07T00:00:00.000Z,At least 16 people were killed in a US drone strike when 2 missiles hit the village of Jangara.,Makeen,South Waziristan,16-18,16,18,,10,,278548047242338305,Ob24,"16-18 alleged militants killed in strike on compound in Jangara, Makeen, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,32.62780989,69.84283447,
55c79e721cbee48856a308d4,79,Pakistan,2009-07-08T00:00:00.000Z,"In the first of Wednesday's attacks, missiles hit the thickly-forested Karwan Manza, killing 10 people.",Ladha,South Waziristan,8-10,8,10,,12,,278548081908277248,Ob25,"8-10 alleged TTP militants killed in strike on camp in Laddha, Karwan Manza South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,32.52568415,69.85038757,
55c79e721cbee48856a308d5,80,Pakistan,2009-07-08T00:00:00.000Z,Up to 40 people died when 5 US drone missiles hit a vehicle convoy in Ladha.,Ladha,South Waziristan,35-40,35,40,,1,,278548119115935745,Ob26,"35-40 alleged militants killed when convoy destroyed in  Laddha, Karwan Manza, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,32.52568415,69.85038757,
55c79e721cbee48856a308d6,81,Pakistan,2009-07-10T00:00:00.000Z,2 US drone missiles killed at least 3 people in the Painda Khel region of South Waziristan.,Painda Khel,South Waziristan,3-5,3,5,,3,,278548150954897409,Ob27,"3-5 alleged militants killed in strike on 'communications centre' in Painda, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,32.31586172,69.62104797,
55c79e721cbee48856a308d7,82,Pakistan,2009-07-10T00:00:00.000Z,Another possible drone strike killed 5 people in Tiyarza.,Tiyarza,South Waziristan,5,0,5,,,,278548184849080320,Ob28,Two media sources reported a possible drone strike that killed five - this may be part of Ob28.,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,32.31586172,69.62104797,
55c79e721cbee48856a308d8,83,Pakistan,2009-07-17T00:00:00.000Z,A 'drone raid' on a house killed up to 6 people and wounded 4 more.,Gariwam,North Waziristan,5-6,5,6,,6,,278548218424487937,Ob28c,"5-6 alleged TTP militants killed in strike on house in Gariwam, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,32.70035541,70.06084442,
55c79e721cbee48856a308d9,84,Pakistan,2009-08-05T00:00:00.000Z,Baitullah Mehsud and as many as 10 others were killed by a US Predator drone in Zanghara.,Ladha,South Waziristan,2-12,2,12,0-4,5,,278548260141015040,Ob29,"Named TTP leader dies with at least one other, in strike on Zanghara, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,Baitullah Mehsud,32.52568415,69.85038757,
55c79e721cbee48856a308da,85,Pakistan,2009-08-11T00:00:00.000Z,"A US missile struck a house near the town of Kani Gurram, killing at least 10 people.",Ladha,South Waziristan,14-25,14,25,0-6,7,4,278554825728344064,Ob30,"14-25 killed in strike on 'Taliban suicide bomber training camp' in  Saam, near Ladha, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,32.52568415,69.85038757,
55c79e721cbee48856a308db,86,Pakistan,2009-08-21T00:00:00.000Z,"Up to 21 people were killed, including three women and six children.",Danda Darpakhel,North Waziristan,17-21,17,21,9-21,2,6,278555788849598464,Ob31,"At least 9 civilians including 6 children among 17-21 killed in strike on houses and madrassa in Danda Darpakhel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,33.020179,70.07286072,
55c79e721cbee48856a308dc,87,Pakistan,2009-08-27T00:00:00.000Z,A US missile strike from a drone aircraft Thursday killed at least eight people.,Taparghai,South Waziristan,8-10,8,10,,9,,278556348508172288,Ob32,"Named militant leader killed with at least seven others in strike on house in Tapar Ghai, Kanigram, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,32.54131432,69.85279083,
55c79e721cbee48856a308dd,88,Pakistan,2009-09-07T00:00:00.000Z,2 drones had been continuously flying over the town of Mir Ali since Monday morning. Up to 8 people were killed.,Machi Khel,North Waziristan,5-8,5,8,3,7,,278558499074613249,Ob33,Three civilians among 5-8 killed in a failed strike on senior al Qaeda leader Ilyas Kashmiri.,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,32.99628265,70.30838013,
55c79e721cbee48856a308de,89,Pakistan,2009-09-08T00:00:00.000Z,"12 people were killed in the 2nd drone attack in 24 hours, including 2 women and 3 children.",Darga Mandi,North Waziristan,10-15,10,15,5,4,3,278559407036592128,Ob34,"10-15 killed including three civilians in strike on house in Dargmandi, Miranshah, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,33.04694673,70.02033234,
55c79e721cbee48856a308df,90,Pakistan,2009-09-14T00:00:00.000Z,3 people were killed and 2 others injured when a US drone missile struck a car near Mir Ali.,Toorikhel,North Waziristan,5,5,5,,3,,278561728026013699,Ob35,Five killed including including Islamic Jihad Union leader Najmiddin Kamolitdinovic Jalolov in a strike on a vehicle.,http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,32.98677989,70.26082993,
55c79e721cbee48856a308e0,91,Pakistan,2009-09-24T00:00:00.000Z,At least 12 people were killed and 5 injured in a suspected US drone attack in North Waziristan.,Mir Ali,North Waziristan,10-12,10,12,Unknown,5,,278564739351724033,Ob36,"Strike kills 10-12, possibly including civilians, in Mir Ali, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,32.95826549,70.24108887,
55c79e721cbee48856a308e1,92,Pakistan,2009-09-29T00:00:00.000Z,Missiles fired from a US drone aircraft Tuesday killed 5 people in South Waziristan.,Sararogha,South Waziristan,5-6,5,6,,6,,278565512131272705,Ob37,"5-6 alleged militants killed in strike on house in Sararogha, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,32.48891359,70.00282288,
55c79e721cbee48856a308e2,93,Pakistan,2009-09-29T00:00:00.000Z,"In the 2nd attack of the day, US drones hit a house in North Waziristan, killing at least 4 people.",Danda Darpakhel,North Waziristan,4-9,4,9,,6,,278567110895087616,Ob38,"At least four alleged Haqqani militants killed in strike on house in Danda Darpakhel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,33.020179,70.07286072,
55c79e721cbee48856a308e3,94,Pakistan,2009-09-30T00:00:00.000Z,"In the 4th attack since Monday evening, a missile-firing US drone killed 8 people.",Norak,North Waziristan,8-9,8,9,,5,,278571393514352641,Ob39,"8-9 alleged militants killed in strike on cars and house in Norak, Miransha, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,32.98879572,70.32606125,
55c79e721cbee48856a308e4,95,Pakistan,2009-10-15T00:00:00.000Z,At least 4 people were killed by a suspected US drone missile in Dande Darpa Khel.,Danda Darpakhel,North Waziristan,3-4,3,4,,7,,278573320486666240,Ob40,"3-4 alleged militants killed in strike on house in Danda Darpakhel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,33.020179,70.07286072,
55c79e721cbee48856a308e5,96,Pakistan,2009-10-21T00:00:00.000Z,"Sameeda, who appeared to be around 6, was hurt in her right leg, while Fatima, around 4, had head injuries.",Spalaga,North Waziristan,3,3,3,,8,,278581671287205888,Ob41,"Al Qaeda explosives expert Abu Musa al-Masri and 2 others killed in strike in Spalaga, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,32.86863007,70.14118195,
55c79e721cbee48856a308e6,97,Pakistan,2009-10-24T00:00:00.000Z,US drone strike killed 27 people in Bajaur.,Damadola,Bajaur Agency,20-27,20,27,,8,,278582405017763840,Ob42,"20-27 alleged militants killed in strike on compound in Damadola, Bajaur Agency.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,34.81549453,71.4969635,
55c79e721cbee48856a308e7,98,Pakistan,2009-11-05T00:00:00.000Z,A suspected drone strike killed at least 4 people in a predawn attack.,Norak,North Waziristan,4-6,4,6,,8,,278583035513954304,Ob43,"4-6 alleged militants killed in strike on house in Norak, Mir Ali, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,32.98879572,70.32606125,
55c79e721cbee48856a308e8,99,Pakistan,2009-11-18T00:00:00.000Z,2 missiles from a suspected US drone aircraft killed 4 people and wounded 6.,Shanakorah,North Waziristan,3-6,3,6,,5,,278583969283440640,Ob44,"3-6 alleged militants killed in strike on house in Shanakhora, Miranshah, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,33.01125461,69.83167648,
55c79e721cbee48856a308e9,100,Pakistan,2009-11-20T00:00:00.000Z,At least 8 people were killed when a US drone struck the district of Mir Ali.,Machi Khel,North Waziristan,3-10,3,10,3,12,1,278585761773805568,Ob45,"Three civilians, including one child, killed in a strike on a 'training compound' in Machi Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,32.99628265,70.30838013,
55c79e721cbee48856a308ea,101,Pakistan,2009-12-08T00:00:00.000Z,"2 missiles fired from a US drone hit a car near Miranshah, killing at least 3 people.",Spalaga,North Waziristan,4,4,4,,3,,278586746562826240,Ob46,"Al Qaeda planner Said al-Somali among four killed in strike on car in Miran Shah, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,32.86863007,70.14118195,
55c79e721cbee48856a308eb,102,Pakistan,2009-12-10T00:00:00.000Z,At least 6 people were killed and 8 others injured in a suspected US drone strike in Ladha.,Ladha,South Waziristan,6,6,6,,8,,278587618076262400,Ob47,"Six alleged militants killed in strike on 'hide-out' in Laddha, South Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,32.52568415,69.85038757,
55c79e721cbee48856a308ec,103,Pakistan,2009-12-17T00:00:00.000Z,2 people were killed Thursday morning when 2 drone missiles hit a car parked outside a house.,Datta Khel,North Waziristan,2,2,2,,,,278589600463732736,Ob48,"2 alleged militants killed in car in Gadda Maramay, Datta Khel, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,33.151242,70.434707,
55c79e721cbee48856a308ed,104,Pakistan,2009-12-17T00:00:00.000Z,"An attack with 5 drones destroyed 2 houses and 2 cars, killing up to 16 people.",Ambar Shaga,North Waziristan,12-16,12,16,6,,,278591168579784704,Ob49,"2 named al Qaeda commanders among 13-15 alleged militants killed in Amboor Shagal, North Waziristan.",http://www.thebureauinvestigates.com/2011/08/10/obama-2009-strikes/,,33.00146554,69.52835083,
